Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-02-05 13:26:00-05:00,229.8000030517578,229.80999755859375,229.6300048828125,229.7126007080078,57548,0.0,0.0
2025-02-05 13:27:00-05:00,229.7100067138672,229.8249969482422,229.6999969482422,229.79879760742188,34510,0.0,0.0
2025-02-05 13:28:00-05:00,229.8000030517578,229.96530151367188,229.8000030517578,229.9499969482422,27309,0.0,0.0
2025-02-05 13:29:00-05:00,229.9499969482422,229.9571075439453,229.88499450683594,229.91000366210938,33801,0.0,0.0
2025-02-05 13:30:00-05:00,229.89999389648438,229.91700744628906,229.81500244140625,229.86500549316406,36305,0.0,0.0
2025-02-05 13:31:00-05:00,229.86500549316406,229.9600067138672,229.86500549316406,229.89999389648438,41303,0.0,0.0
2025-02-05 13:32:00-05:00,229.91000366210938,230.02000427246094,229.8300018310547,229.85000610351562,87426,0.0,0.0
2025-02-05 13:33:00-05:00,229.85499572753906,229.94000244140625,229.8300018310547,229.8699951171875,74511,0.0,0.0
2025-02-05 13:34:00-05:00,229.8699951171875,229.9199981689453,229.7946014404297,229.80499267578125,46683,0.0,0.0
2025-02-05 13:35:00-05:00,229.8000030517578,229.8350067138672,229.71470642089844,229.72000122070312,36862,0.0,0.0
2025-02-05 13:36:00-05:00,229.7299041748047,229.83999633789062,229.7100067138672,229.81500244140625,41407,0.0,0.0
2025-02-05 13:37:00-05:00,229.8000030517578,230.02000427246094,229.75079345703125,229.88999938964844,89754,0.0,0.0
2025-02-05 13:38:00-05:00,229.89999389648438,229.99000549316406,229.80999755859375,229.9499969482422,49291,0.0,0.0
2025-02-05 13:39:00-05:00,229.94500732421875,230.00999450683594,229.9149932861328,230.00059509277344,55809,0.0,0.0
2025-02-05 13:40:00-05:00,230.0,230.16000366210938,229.97000122070312,230.1472930908203,44511,0.0,0.0
2025-02-05 13:41:00-05:00,230.14500427246094,230.1699981689453,230.0095977783203,230.0399932861328,35146,0.0,0.0
2025-02-05 13:42:00-05:00,230.03500366210938,230.07000732421875,229.9499969482422,230.0200958251953,32980,0.0,0.0
2025-02-05 13:43:00-05:00,230.02999877929688,230.07000732421875,229.9199981689453,229.9199981689453,40564,0.0,0.0
2025-02-05 13:44:00-05:00,229.91549682617188,229.97579956054688,229.88999938964844,229.97000122070312,23562,0.0,0.0
2025-02-05 13:45:00-05:00,229.9799041748047,230.02000427246094,229.94000244140625,229.9600067138672,32208,0.0,0.0
2025-02-05 13:46:00-05:00,229.9499969482422,230.0,229.92999267578125,229.97459411621094,26650,0.0,0.0
2025-02-05 13:47:00-05:00,229.96499633789062,230.04989624023438,229.8800048828125,230.03030395507812,42025,0.0,0.0
2025-02-05 13:48:00-05:00,230.02999877929688,230.08999633789062,230.0,230.07009887695312,39381,0.0,0.0
2025-02-05 13:49:00-05:00,230.0850067138672,230.0850067138672,229.97000122070312,230.05999755859375,43723,0.0,0.0
2025-02-05 13:50:00-05:00,230.05999755859375,230.07989501953125,230.0,230.02999877929688,25293,0.0,0.0
2025-02-05 13:51:00-05:00,230.02000427246094,230.0500030517578,229.97000122070312,229.98500061035156,39811,0.0,0.0
2025-02-05 13:52:00-05:00,230.13499450683594,230.13499450683594,230.13499450683594,230.13499450683594,0,0.0,0.0
